1,True,72,0,0.8
1,False,57,1,0.8
1,True,19,2,0.8
1,False,71,3,0.8
1,True,80,4,0.8
1,True,100,5,0.8
1,False,66,6,0.8
1,False,16,7,0.8
1,True,93,8,0.8
1,False,45,9,0.8
1,True,134,10,0.8
1,False,68,11,0.8
1,True,37,12,0.8
1,True,20,13,0.8
1,False,26,14,0.8
1,False,36,15,0.8
1,False,29,16,0.8
1,False,34,17,0.8
1,True,39,18,0.8
1,True,58,19,0.8
1,False,59,20,0.8
1,True,28,21,0.8
1,True,11,22,0.8
1,True,96,23,0.8
1,False,88,24,0.8
1,True,128,25,0.8
1,True,85,26,0.8
1,True,70,27,0.8
1,True,52,28,0.8
1,False,65,29,0.8
1,False,70,30,0.8
1,True,1,31,0.8
1,True,50,32,0.8
1,True,114,33,0.8
1,True,43,34,0.8
1,False,72,35,0.8
1,False,41,36,0.8
1,False,46,37,0.8
1,False,0,38,0.8
1,True,36,39,0.8
1,True,32,40,0.8
1,True,29,41,0.8
1,False,50,42,0.8
1,False,82,43,0.8
1,True,63,44,0.8
1,True,77,45,0.8
1,True,109,46,0.8
1,True,14,47,0.8
1,False,58,48,0.8
1,True,34,49,0.8
1,True,76,50,0.8
1,False,47,51,0.8
1,False,31,52,0.8
1,False,66,53,0.8
1,True,26,54,0.8
1,True,106,55,0.8
1,True,38,56,0.8
1,True,23,57,0.8
1,False,68,58,0.8
1,False,26,59,0.8
1,True,61,60,0.8
1,True,31,61,0.8
1,True,74,62,0.8
1,True,33,63,0.8
1,True,64,64,0.8
1,True,63,65,0.8
1,True,91,66,0.8
1,True,52,67,0.8
1,False,56,68,0.8
1,False,19,69,0.8
1,True,23,70,0.8
1,False,34,71,0.8
1,False,65,72,0.8
1,False,73,73,0.8
1,True,35,74,0.8
1,True,53,75,0.8
1,False,22,76,0.8
1,False,55,77,0.8
1,True,59,78,0.8
1,False,28,79,0.8
1,False,50,80,0.8
1,True,103,81,0.8
1,True,42,82,0.8
1,True,71,83,0.8
1,True,25,84,0.8
1,True,69,85,0.8
1,True,39,86,0.8
1,False,29,87,0.8
1,True,20,88,0.8
1,True,58,89,0.8
1,False,26,90,0.8
1,False,68,91,0.8
1,True,30,92,0.8
1,True,44,93,0.8
1,True,32,94,0.8
1,True,23,95,0.8
1,True,67,96,0.8
1,True,81,97,0.8
1,True,83,98,0.8
1,True,76,99,0.8
