1,True,72,0,0.1
1,True,75,1,0.1
1,True,19,2,0.1
1,True,112,3,0.1
1,True,80,4,0.1
1,True,100,5,0.1
1,True,118,6,0.1
1,False,23,7,0.1
1,True,93,8,0.1
1,False,74,9,0.1
1,True,134,10,0.1
1,True,125,11,0.1
1,True,37,12,0.1
1,True,20,13,0.1
1,True,67,14,0.1
1,True,71,15,0.1
1,True,137,16,0.1
1,True,153,17,0.1
1,True,39,18,0.1
1,True,58,19,0.1
1,True,77,20,0.1
1,True,28,21,0.1
1,True,11,22,0.1
1,True,96,23,0.1
1,True,103,24,0.1
1,True,128,25,0.1
1,True,85,26,0.1
1,True,70,27,0.1
1,True,52,28,0.1
1,True,148,29,0.1
1,True,109,30,0.1
1,True,1,31,0.1
1,True,50,32,0.1
1,True,114,33,0.1
1,True,43,34,0.1
1,True,77,35,0.1
1,False,71,36,0.1
1,True,111,37,0.1
1,False,0,38,0.1
1,True,36,39,0.1
1,True,32,40,0.1
1,True,29,41,0.1
1,True,111,42,0.1
1,True,89,43,0.1
1,True,63,44,0.1
1,True,77,45,0.1
1,True,109,46,0.1
1,True,14,47,0.1
1,False,95,48,0.1
1,True,34,49,0.1
1,True,76,50,0.1
1,True,121,51,0.1
1,False,61,52,0.1
1,True,84,53,0.1
1,True,26,54,0.1
1,True,106,55,0.1
1,True,38,56,0.1
1,True,23,57,0.1
1,True,84,58,0.1
1,True,96,59,0.1
1,True,61,60,0.1
1,True,31,61,0.1
1,True,74,62,0.1
1,True,33,63,0.1
1,True,64,64,0.1
1,True,63,65,0.1
1,True,91,66,0.1
1,True,52,67,0.1
1,True,91,68,0.1
1,True,75,69,0.1
1,True,23,70,0.1
1,True,97,71,0.1
1,True,117,72,0.1
1,True,105,73,0.1
1,True,35,74,0.1
1,True,53,75,0.1
1,True,67,76,0.1
1,True,111,77,0.1
1,True,59,78,0.1
1,True,35,79,0.1
1,False,85,80,0.1
1,True,103,81,0.1
1,True,42,82,0.1
1,True,71,83,0.1
1,True,25,84,0.1
1,True,69,85,0.1
1,True,39,86,0.1
1,True,83,87,0.1
1,True,20,88,0.1
1,True,58,89,0.1
1,True,73,90,0.1
1,True,105,91,0.1
1,True,30,92,0.1
1,True,44,93,0.1
1,True,32,94,0.1
1,True,23,95,0.1
1,True,67,96,0.1
1,True,81,97,0.1
1,True,83,98,0.1
1,True,76,99,0.1
