1,True,72,0,0.7
1,False,68,1,0.7
1,True,19,2,0.7
1,False,77,3,0.7
1,True,80,4,0.7
1,True,100,5,0.7
1,False,66,6,0.7
1,False,17,7,0.7
1,True,93,8,0.7
1,False,50,9,0.7
1,True,134,10,0.7
1,False,70,11,0.7
1,True,37,12,0.7
1,True,20,13,0.7
1,False,30,14,0.7
1,False,36,15,0.7
1,False,32,16,0.7
1,False,37,17,0.7
1,True,39,18,0.7
1,True,58,19,0.7
1,False,47,20,0.7
1,True,28,21,0.7
1,True,11,22,0.7
1,True,96,23,0.7
1,False,102,24,0.7
1,True,128,25,0.7
1,True,85,26,0.7
1,True,70,27,0.7
1,True,52,28,0.7
1,False,67,29,0.7
1,False,75,30,0.7
1,True,1,31,0.7
1,True,50,32,0.7
1,True,114,33,0.7
1,True,43,34,0.7
1,True,77,35,0.7
1,False,45,36,0.7
1,False,49,37,0.7
1,False,0,38,0.7
1,True,36,39,0.7
1,True,32,40,0.7
1,True,29,41,0.7
1,False,51,42,0.7
1,True,89,43,0.7
1,True,63,44,0.7
1,True,77,45,0.7
1,True,109,46,0.7
1,True,14,47,0.7
1,False,61,48,0.7
1,True,34,49,0.7
1,True,76,50,0.7
1,False,49,51,0.7
1,False,36,52,0.7
1,True,84,53,0.7
1,True,26,54,0.7
1,True,106,55,0.7
1,True,38,56,0.7
1,True,23,57,0.7
1,False,78,58,0.7
1,False,32,59,0.7
1,True,61,60,0.7
1,True,31,61,0.7
1,True,74,62,0.7
1,True,33,63,0.7
1,True,64,64,0.7
1,True,63,65,0.7
1,True,91,66,0.7
1,True,52,67,0.7
1,False,64,68,0.7
1,False,20,69,0.7
1,True,23,70,0.7
1,False,38,71,0.7
1,False,66,72,0.7
1,False,75,73,0.7
1,True,35,74,0.7
1,True,53,75,0.7
1,False,24,76,0.7
1,False,60,77,0.7
1,True,59,78,0.7
1,False,32,79,0.7
1,False,56,80,0.7
1,True,103,81,0.7
1,True,42,82,0.7
1,True,71,83,0.7
1,True,25,84,0.7
1,True,69,85,0.7
1,True,39,86,0.7
1,False,28,87,0.7
1,True,20,88,0.7
1,True,58,89,0.7
1,False,28,90,0.7
1,False,69,91,0.7
1,True,30,92,0.7
1,True,44,93,0.7
1,True,32,94,0.7
1,True,23,95,0.7
1,True,67,96,0.7
1,True,81,97,0.7
1,True,83,98,0.7
1,True,76,99,0.7
