1,True,72,0,0.4
1,True,75,1,0.4
1,True,19,2,0.4
1,False,92,3,0.4
1,True,80,4,0.4
1,True,100,5,0.4
1,False,79,6,0.4
1,False,20,7,0.4
1,True,93,8,0.4
1,False,61,9,0.4
1,True,134,10,0.4
1,True,125,11,0.4
1,True,37,12,0.4
1,True,20,13,0.4
1,False,34,14,0.4
1,False,45,15,0.4
1,False,42,16,0.4
1,False,65,17,0.4
1,True,39,18,0.4
1,True,58,19,0.4
1,True,77,20,0.4
1,True,28,21,0.4
1,True,11,22,0.4
1,True,96,23,0.4
1,True,103,24,0.4
1,True,128,25,0.4
1,True,85,26,0.4
1,True,70,27,0.4
1,True,52,28,0.4
1,False,76,29,0.4
1,False,96,30,0.4
1,True,1,31,0.4
1,True,50,32,0.4
1,True,114,33,0.4
1,True,43,34,0.4
1,True,77,35,0.4
1,False,54,36,0.4
1,False,67,37,0.4
1,False,0,38,0.4
1,True,36,39,0.4
1,True,32,40,0.4
1,True,29,41,0.4
1,False,63,42,0.4
1,True,89,43,0.4
1,True,63,44,0.4
1,True,77,45,0.4
1,True,109,46,0.4
1,True,14,47,0.4
1,False,73,48,0.4
1,True,34,49,0.4
1,True,76,50,0.4
1,False,61,51,0.4
1,False,48,52,0.4
1,True,84,53,0.4
1,True,26,54,0.4
1,True,106,55,0.4
1,True,38,56,0.4
1,True,23,57,0.4
1,True,84,58,0.4
1,False,34,59,0.4
1,True,61,60,0.4
1,True,31,61,0.4
1,True,74,62,0.4
1,True,33,63,0.4
1,True,64,64,0.4
1,True,63,65,0.4
1,True,91,66,0.4
1,True,52,67,0.4
1,False,84,68,0.4
1,False,25,69,0.4
1,True,23,70,0.4
1,False,51,71,0.4
1,False,83,72,0.4
1,False,89,73,0.4
1,True,35,74,0.4
1,True,53,75,0.4
1,False,30,76,0.4
1,False,77,77,0.4
1,True,59,78,0.4
1,True,35,79,0.4
1,False,69,80,0.4
1,True,103,81,0.4
1,True,42,82,0.4
1,True,71,83,0.4
1,True,25,84,0.4
1,True,69,85,0.4
1,True,39,86,0.4
1,False,36,87,0.4
1,True,20,88,0.4
1,True,58,89,0.4
1,False,33,90,0.4
1,True,105,91,0.4
1,True,30,92,0.4
1,True,44,93,0.4
1,True,32,94,0.4
1,True,23,95,0.4
1,True,67,96,0.4
1,True,81,97,0.4
1,True,83,98,0.4
1,True,76,99,0.4
